Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,100000,12.698732,2.88,False,None,0
0,0_scenario_1,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,1.318296,6.358676,3.3599999999999994,False,None,0
0,0_scenario_2,A red Jeep is overtaking (near) the ego vehicle and switching lane.,1.021186,10.843583,2.4399999999999995,False,None,0
0,0_scenario_3,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,0.726439,4.600939,6.3,True,npc_vehicle,4.042099605588906
1,1_scenario_0,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,1.93216,36.919388,3.62,False,None,0
1,1_scenario_1,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,1.737091,31.764494,0.4600000000000001,False,None,0
1,1_scenario_2,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,0.445752,7.190729,5.54,False,None,0
1,1_scenario_3,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,0.492481,2.022074,6.16,False,None,0
1,1_scenario_4,A white BoxTruck is driving from the opposite direction (far) and switching lane.,2.820719,2.339419,9.82,True,npc_vehicle,4.173248280833346
2,2_scenario_0,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,1.978582,36.996193,4.0600000000000005,False,None,0
2,2_scenario_1,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,0.56401,9.182555,15.14,False,None,0
2,2_scenario_2,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,0.526454,4.542265,8.32,True,npc_vehicle,4.88184318672293
3,3_scenario_0,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,100000,15.92025,2.5,False,None,0
3,3_scenario_1,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,0.959595,8.428236,8.8,False,None,0
3,3_scenario_2,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.951922,9.889151,6.22,False,None,0
3,3_scenario_3,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,0.399902,4.29708,14.18,True,npc_vehicle,9.010758905397944
4,4_scenario_0,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,1.902001,38.86632,1.74,False,None,0
4,4_scenario_1,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.420665,5.218893,9.879999999999999,True,npc_vehicle,2.281507867377389
5,5_scenario_0,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,100000,11.933841,4.4799999999999995,False,None,0
5,5_scenario_1,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.971444,8.440287,9.719999999999999,False,None,0
5,5_scenario_2,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.748029,12.82474,3.1999999999999997,False,None,0
5,5_scenario_3,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.736883,2.745178,6.9,True,npc_vehicle,0.05084514519805719
6,6_scenario_0,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,100000,36.060588,4.9,False,None,0
6,6_scenario_1,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,0.563247,6.908093,7.96,False,None,0
6,6_scenario_2,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,2.4818,6.7804,4.5200000000000005,False,None,0
6,6_scenario_3,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,0.300113,4.491322,6.340000000000001,True,npc_vehicle,7.534802059549678
7,7_scenario_0,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,1.507813,16.247776,4.66,False,None,0
7,7_scenario_1,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,0.751798,7.791275,9.68,False,None,0
7,7_scenario_2,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.791749,11.474197,7.32,False,None,0
7,7_scenario_3,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000,7.884261,6.62,False,None,0
7,7_scenario_4,A pedestrian is crossing the road from right to left.,2.833919,3.658683,8.139999999999999,True,npc_vehicle,4.79313848502192
8,8_scenario_0,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,100000,12.598438,2.84,False,None,0
8,8_scenario_1,A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,100000,21.046491,2.9599999999999995,False,None,0
8,8_scenario_2,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.423315,6.462159,8.620000000000001,False,None,0
8,8_scenario_3,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.921004,12.529341,6.22,False,None,0
