Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
5,5_scenario_0,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,100000,12.1346,8.08,False,None,0
5,5_scenario_1_npc_vehicle,A black SchoolBus is crossing the road (near) and maintaining lane.,1.1772,4.590406,3.2,True,npc_vehicle,0.6744497671302311
6,6_scenario_0,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,100000,100000,5.140000000000001,False,None,0
6,6_scenario_1,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,6.616649,29.994389,4.66,False,None,0
6,6_scenario_2,A red Sedan is overtaking (near) the ego vehicle and maintaining lane.,2.588054,4.256905,9.94,False,None,0
6,6_scenario_3,A yellow Sedan is crossing the road (far) and maintaining lane.,6.192291,8.976236,8.08,False,None,0
6,6_scenario_4,A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,0.885197,37.809147,9.42,False,None,0
6,6_scenario_5,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,9.093938,45.509644,5.18,False,None,0
6,6_scenario_6,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,6.218715,10.274028,0.36,False,None,0
6,6_scenario_7,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000,15.782373,0.0,False,None,0
6,6_scenario_8,A pedestrian is crossing the road from left to right.,100000,7.327054,0.0,False,None,0
7,7_scenario_0,A white SchoolBus is driving from the opposite direction (far) and switching lane.,5.484425,51.214471,6.6,False,None,0
7,7_scenario_1,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,5.46954,44.402763,4.76,False,None,0
7,7_scenario_2,A pedestrian is crossing the road from right to left.,5.112781,4.804563,10.78,False,None,0
7,7_scenario_3_pedestrian,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,1.996946,2.611333,11.639999999999999,True,pedestrian,6.1115684178994085
8,8_scenario_0,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,100000,32.524484,6.12,False,None,0
8,8_scenario_1,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,1.773954,14.208631,6.96,False,None,0
8,8_scenario_2_npc_vehicle,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,9.218645,4.160183,6.699999999999999,True,npc_vehicle,2.729790938006617
9,9_scenario_0,A yellow Sedan is driving from the opposite direction (near) and switching lane.,1.703503,25.059528,5.0,False,None,0
9,9_scenario_1,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,28.66532,41.00825,5.32,False,None,0
9,9_scenario_2,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,5.349033,10.775017,6.619999999999999,False,None,0
9,9_scenario_3,A white BoxTruck is driving from the opposite direction (far) and switching lane.,5.609167,16.634092,6.199999999999999,False,None,0
9,9_scenario_4,A pedestrian is crossing the road from left to right.,4.227655,33.796868,17.419999999999998,False,None,0
9,9_scenario_5_npc_vehicle,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,2.449363,7.550956,11.9,True,npc_vehicle,3.7675902443775438
10,10_scenario_0,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,100000,50.185714,2.34,False,None,0
10,10_scenario_1,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000,45.542587,0.5999999999999999,False,None,0
10,10_scenario_2,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,100000,7.01708,6.1000000000000005,False,None,0
10,10_scenario_3,A pedestrian is crossing the road from left to right.,100000,14.297687,3.34,False,None,0
10,10_scenario_4,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,2.015979,8.395311,0.9800000000000001,False,None,0
10,10_scenario_5,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,1.924921,23.145153,3.14,False,None,0
10,10_scenario_6,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,1.606147,16.677203,11.18,False,None,0
10,10_scenario_7_npc_vehicle,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,1.750659,7.022304,8.86,True,npc_vehicle,10.027109558047078
11,11_scenario_0,A pink SUV is driving from the opposite direction (far) and maintaining lane.,100000,51.350205,1.74,False,None,0
11,11_scenario_1_npc_vehicle,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,0.514579,4.616962,7.16,True,npc_vehicle,0.4537237554611789
12,12_scenario_0,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000,50.209596,3.0199999999999996,False,None,0
12,12_scenario_1,A pedestrian is crossing the road from right to left.,100000,9.714074,11.08,False,None,0
12,12_scenario_2,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,4.79667,2.083456,8.9,False,None,0
12,12_scenario_3,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000,10.634793,2.78,False,None,0
12,12_scenario_4,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,2.198092,37.162762,8.44,False,None,0
12,12_scenario_5,A pink Jeep is crossing the road (near) and switching lane.,1.286007,9.987053,13.34,False,None,0
12,12_scenario_6,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,0.396527,4.113986,10.0,False,None,0
12,12_scenario_7,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,100000,9.546393,9.96,False,None,0
12,12_scenario_8,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,4.672357,12.045236,5.6,False,None,0
12,12_scenario_9,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,1.487819,23.289433,10.64,False,None,0
12,12_scenario_10,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000,5.475865,6.220000000000001,False,None,0
12,12_scenario_11,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,8.681521,4.540552,6.26,False,None,0
12,12_scenario_12,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,100000,10.003401,6.459999999999999,False,None,0
12,12_scenario_13,A pedestrian is crossing the road from left to right.,100000,17.395974,6.88,False,None,0
12,12_scenario_14,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,100000,20.165822,1.22,False,None,0
12,12_scenario_15,A yellow Sedan is crossing the road (far) and maintaining lane.,100000,18.302868,7.12,False,None,0
13,13_scenario_0,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,100000,100000,3.66,False,None,0
13,13_scenario_1,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,17.109209,23.625712,0.24,False,None,0
13,13_scenario_2,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,2.080156,4.932916,2.3200000000000003,False,None,0
13,13_scenario_3,A yellow SchoolBus is driving from the opposite direction (near) and switching lane.,1.837755,17.537358,8.46,False,None,0
13,13_scenario_4,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,0.662023,3.297914,5.96,False,None,0
13,13_scenario_5,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,1.132349,11.256118,8.74,False,None,0
13,13_scenario_6,A pedestrian is crossing the road from left to right.,100000,19.782813,3.2199999999999998,False,None,0
13,13_scenario_7,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,1.887725,7.284827,5.82,False,None,0
13,13_scenario_8,A pedestrian is crossing the road from left to right.,2.179223,6.844463,4.0600000000000005,False,None,0
13,13_scenario_9,A pedestrian is crossing the road from left to right.,100000,6.855155,0.0,False,None,0
13,13_scenario_10,A pedestrian is crossing the road from left to right.,100000,6.877375,0.0,False,None,0
13,13_scenario_11,A pedestrian is crossing the road from left to right.,100000,6.899579,0.0,False,None,0
13,13_scenario_12,A pedestrian is crossing the road from left to right.,100000,6.921822,0.0,False,None,0
14,14_scenario_0,A red Hatchback is crossing the road (far) and switching lane.,100000,12.634748,2.5600000000000005,False,None,0
14,14_scenario_1,A pedestrian is crossing the road from right to left.,0.706096,11.068502,6.26,False,None,0
14,14_scenario_2,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,2.393676,2.025529,3.1599999999999997,False,None,0
14,14_scenario_3,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000,8.555873,2.28,False,None,0
14,14_scenario_4,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000,14.373076,0.33999999999999986,False,None,0
14,14_scenario_5,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000,8.280985,3.7,False,None,0
14,14_scenario_6,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,9.85676,6.568471,13.299999999999999,False,None,0
14,14_scenario_7,A red Jeep is overtaking (near) the ego vehicle and switching lane.,0.894396,5.863438,6.74,False,None,0
14,14_scenario_8,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,1.504889,7.37466,5.16,False,None,0
14,14_scenario_9,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,0.015736,1.478807,5.78,False,None,0
14,14_scenario_10,A black Jeep is driving ahead (near) of the ego vehicle and switching lane.,2.305529,8.175732,6.74,False,None,0
14,14_scenario_11,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,98.597199,4.768968,4.46,False,None,0
14,14_scenario_12,A pedestrian is crossing the road from left to right.,0.080632,0.37002,5.0,False,None,0
14,14_scenario_13,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,2.261131,2.813644,1.4400000000000002,False,None,0
14,14_scenario_14,A pedestrian is crossing the road from left to right.,100000,7.952585,6.26,False,None,0
14,14_scenario_15,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,212.60092,6.713597,6.46,False,None,0
15,15_scenario_0,A pink SUV is driving from the opposite direction (far) and maintaining lane.,100000,51.316262,2.3600000000000003,False,None,0
15,15_scenario_1,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,100000,16.820139,0.8000000000000003,False,None,0
15,15_scenario_2,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,2.220736,16.793201,5.959999999999999,False,None,0
15,15_scenario_3,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000,8.07277,5.5,False,None,0
15,15_scenario_4,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,2.386678,9.415731,9.4,False,None,0
15,15_scenario_5_npc_vehicle,A pink SchoolBus is crossing the road (near) and switching lane.,0.628945,7.770552,6.52,True,npc_vehicle,6.543261787086943
16,16_scenario_0,A skyblue SUV is crossing the road (far) and maintaining lane.,0.992294,11.592211,3.4199999999999995,False,None,0
16,16_scenario_1_npc_vehicle,A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,0.78008,3.640673,7.38,True,npc_vehicle,2.404723187860377
17,17_scenario_0,A yellow Sedan is driving from the opposite direction (near) and switching lane.,1.819135,25.173514,3.38,False,None,0
17,17_scenario_1,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,1.281042,6.402264,3.2399999999999998,False,None,0
17,17_scenario_2,A yellow Jeep is driving from the opposite direction (far) and switching lane.,100000,13.343653,6.42,False,None,0
17,17_scenario_3,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,100000,15.792718,4.619999999999999,False,None,0
17,17_scenario_4,A black SchoolBus is crossing the road (near) and maintaining lane.,100000,13.366145,3.18,False,None,0
18,18_scenario_0,A red Hatchback is crossing the road (far) and switching lane.,100000,12.634748,2.5600000000000005,False,None,0
18,18_scenario_1,A pedestrian is crossing the road from right to left.,0.706096,11.068502,6.26,False,None,0
18,18_scenario_2,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,2.393676,2.025529,3.1599999999999997,False,None,0
18,18_scenario_3,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000,8.555873,2.28,False,None,0
18,18_scenario_4,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000,14.373076,0.33999999999999986,False,None,0
18,18_scenario_5,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000,8.280985,3.7,False,None,0
18,18_scenario_6,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,9.85676,6.568471,13.299999999999999,False,None,0
18,18_scenario_7,A red Jeep is overtaking (near) the ego vehicle and switching lane.,0.894396,5.863438,6.74,False,None,0
18,18_scenario_8,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,1.504889,7.37466,5.16,False,None,0
18,18_scenario_9,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,0.015736,1.478807,5.78,False,None,0
18,18_scenario_10,A black Jeep is driving ahead (near) of the ego vehicle and switching lane.,2.305529,8.175732,6.74,False,None,0
18,18_scenario_11,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,98.597199,4.768968,4.46,False,None,0
18,18_scenario_12,A pedestrian is crossing the road from left to right.,0.080632,0.37002,5.0,False,None,0
18,18_scenario_13,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,2.261131,2.813644,1.4400000000000002,False,None,0
18,18_scenario_14,A pedestrian is crossing the road from left to right.,100000,7.952585,6.26,False,None,0
18,18_scenario_15,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,212.60092,6.713597,6.46,False,None,0
19,19_scenario_0,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,13.257312,50.868272,4.14,False,None,0
19,19_scenario_1,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,2.166227,13.679129,13.42,False,None,0
19,19_scenario_2,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,4.565194,5.770495,0.47999999999999987,False,None,0
19,19_scenario_3,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,5.678493,7.447587,2.6399999999999997,False,None,0
19,19_scenario_4,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,9.477897,8.180352,3.34,False,None,0
19,19_scenario_5,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,20.464862,3.814961,8.14,False,None,0
19,19_scenario_6,A pink Hatchback is driving ahead (near) of the ego vehicle and switching lane.,0.697443,4.121662,6.459999999999999,False,None,0
19,19_scenario_7,A pink Sedan is driving from the opposite direction (far) and maintaining lane.,1.849453,7.3185,4.02,False,None,0
19,19_scenario_8,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,2.725801,8.892417,6.98,False,None,0
19,19_scenario_9,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,4.668469,3.728177,8.08,False,None,0
19,19_scenario_10,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,1.185935,21.270681,7.16,False,None,0
19,19_scenario_11,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,22.929403,42.729922,5.199999999999999,False,None,0
19,19_scenario_12,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000,17.038256,2.68,False,None,0
19,19_scenario_13,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,1.399602,4.796227,6.7,False,None,0
19,19_scenario_14,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,7.789457,31.842599,1.0,False,None,0
19,19_scenario_15,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,100000,8.137999,6.9,False,None,0
19,19_scenario_16,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000,28.201611,7.12,False,None,0
