Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
10,10_scenario_4,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,1.076946,10.132436,5.62,False,None,0.0
10,10_scenario_5,A pink SUV is driving from the opposite direction (far) and maintaining lane.,1.808501,14.40836,2.46,False,None,0.0
10,10_scenario_6,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,2.169728,15.289481,4.779999999999999,False,None,0.0
10,10_scenario_7,A black Jeep is driving ahead (near) of the ego vehicle and switching lane.,0.673972,6.38424,7.14,False,None,0.0
10,10_scenario_8,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,4.739891,16.770271,5.1,False,None,0.0
10,10_scenario_9,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,1.352489,6.273918,6.0600000000000005,False,None,0.0
10,10_scenario_10,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,1.099528,3.740196,4.28,False,None,0.0
10,10_scenario_11,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,13.745347,9.912677,5.84,False,None,0.0
10,10_scenario_12,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,2.712497,9.715332,6.38,False,None,0.0
10,10_scenario_13,A pink Hatchback is driving from the opposite direction (far) and switching lane.,14.042086,22.286228,4.0,False,None,0.0
10,10_scenario_14,A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,34.773016,12.449333,7.5,False,None,0.0
10,10_scenario_15,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,13.290483,6.84,False,None,0.0
10,10_scenario_16,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,10.967656,40.121767,5.1,False,None,0.0
10,10_scenario_17,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,100000.0,50.717681,7.56,False,None,0.0
11,11_scenario_0,A red Jeep is overtaking (near) the ego vehicle and switching lane.,100000.0,100000.0,2.8000000000000003,False,None,0.0
11,11_scenario_1,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,11.961966,12.091719,2.5,False,None,0.0
11,11_scenario_2_obstacle,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,0.0,8.643073,4.6,True,obstacle,7.580776293867819
12,12_scenario_0,A pedestrian is crossing the road from right to left.,9.795059,17.402754,4.859999999999999,False,None,0.0
12,12_scenario_1,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,2.510553,2.16,False,None,0.0
12,12_scenario_2,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,100000.0,10.204215,0.8999999999999999,False,None,0.0
12,12_scenario_3,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,100000.0,38.89581,8.040000000000001,False,None,0.0
12,12_scenario_4,A pedestrian is crossing the road from left to right.,5.325145,36.646286,2.9800000000000004,False,None,0.0
12,12_scenario_5,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,18.636388,17.090347,8.08,False,None,0.0
12,12_scenario_6,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,1.585277,26.067404,4.3,False,None,0.0
12,12_scenario_7,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,0.855375,9.674241,7.340000000000001,False,None,0.0
12,12_scenario_8,A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,1.629893,21.442892,1.84,False,None,0.0
12,12_scenario_9,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,10.795985,10.051971,6.16,False,None,0.0
12,12_scenario_10_npc_vehicle,A pink BoxTruck is crossing the road (near) and switching lane.,0.0,3.408672,4.9,True,npc_vehicle,7.521567092560537
13,13_scenario_0,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,4.11652,48.834712,5.64,False,None,0.0
13,13_scenario_1,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.990144,7.796216,6.06,False,None,0.0
13,13_scenario_2,A pedestrian is crossing the road from left to right.,100000.0,12.05948,6.98,False,None,0.0
13,13_scenario_3,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,0.769376,3.95565,3.56,False,None,0.0
13,13_scenario_4,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,3.407059,5.297365,8.56,False,None,0.0
13,13_scenario_5,A pedestrian is crossing the road from right to left.,0.653127,4.089771,12.02,False,None,0.0
13,13_scenario_6,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,3.470983,8.507222,8.54,False,None,0.0
13,13_scenario_7,A pink Sedan is driving from the opposite direction (far) and maintaining lane.,17.673331,6.469304,5.6,False,None,0.0
13,13_scenario_8,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000.0,6.471025,0.0,False,None,0.0
13,13_scenario_9,A yellow Sedan is crossing the road (far) and maintaining lane.,100000.0,6.473951,0.0,False,None,0.0
14,14_scenario_0,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,100000.0,51.086303,5.12,False,None,0.0
14,14_scenario_1,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,45.415507,2.68,False,None,0.0
14,14_scenario_2,A red Hatchback is crossing the road (near) and switching lane.,3.514058,48.210638,6.22,False,None,0.0
14,14_scenario_3,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,2.8749,9.209824,3.02,False,None,0.0
14,14_scenario_4,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,2.13199,9.114098,9.0,False,None,0.0
14,14_scenario_5,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,2.458641,23.949935,6.180000000000001,False,None,0.0
14,14_scenario_6,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,2.926675,39.578194,6.36,False,None,0.0
14,14_scenario_7,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,8.795634,12.773199,5.32,False,None,0.0
14,14_scenario_8_npc_vehicle,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,0.0,7.025445,11.62,True,npc_vehicle,9.657858782772683
15,15_scenario_0,A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,100000.0,13.006105,4.26,False,None,0.0
15,15_scenario_1,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,4.440724,20.133132,8.78,False,None,0.0
15,15_scenario_2,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.846032,7.943234,7.4,False,None,0.0
15,15_scenario_3,A pedestrian is crossing the road from left to right.,4.717712,15.408881,5.62,False,None,0.0
15,15_scenario_4,A red Hatchback is crossing the road (far) and switching lane.,100000.0,5.554617,8.44,False,None,0.0
15,15_scenario_5,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000.0,2.362544,9.239999999999998,False,None,0.0
15,15_scenario_6,A pedestrian is crossing the road from left to right.,1.40073,6.147139,12.06,False,None,0.0
15,15_scenario_7_pedestrian,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,0.0,1.959086,9.98,True,pedestrian,6.821758398129839
16,16_scenario_0,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,4.070467,16.011946,2.9400000000000004,False,None,0.0
16,16_scenario_1,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,0.523968,9.251435,5.859999999999999,False,None,0.0
16,16_scenario_2,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,29.97101,8.865561,3.2,False,None,0.0
16,16_scenario_3,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,100000.0,6.323549,4.3,False,None,0.0
16,16_scenario_4,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,2.707136,7.402179,6.16,False,None,0.0
16,16_scenario_5,A pink Jeep is crossing the road (near) and switching lane.,1.747681,17.999156,6.36,False,None,0.0
16,16_scenario_6,A pink BoxTruck is crossing the road (near) and switching lane.,2.428762,21.325903,4.88,False,None,0.0
16,16_scenario_7,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.7726,6.276029,5.800000000000001,False,None,0.0
16,16_scenario_8,A pink SUV is driving from the opposite direction (far) and maintaining lane.,6.094104,16.129028,8.12,False,None,0.0
16,16_scenario_9,A pink SchoolBus is crossing the road (near) and switching lane.,1.319774,11.60998,6.42,False,None,0.0
16,16_scenario_10,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,11.514573,16.71937,5.84,False,None,0.0
16,16_scenario_11,A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,12.421614,6.491801,9.56,False,None,0.0
16,16_scenario_12,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,9.464541,5.140000000000001,False,None,0.0
16,16_scenario_13,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,2.979284,5.88,False,None,0.0
16,16_scenario_14,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,100000.0,3.861834,4.42,False,None,0.0
16,16_scenario_15,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,100000.0,25.206546,4.44,False,None,0.0
16,16_scenario_16,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000.0,11.62228,6.9,False,None,0.0
16,16_scenario_17,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,11.622321,7.28,False,None,0.0
17,17_scenario_0,A pedestrian is crossing the road from right to left.,100000.0,19.872566,5.02,False,None,0.0
17,17_scenario_1,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,6.76203,4.324482,2.62,False,None,0.0
17,17_scenario_2,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,8.775742,2.245024,3.58,False,None,0.0
17,17_scenario_3_obstacle,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,0.0,23.637675,5.82,True,obstacle,1.3012460452410402
18,18_scenario_0,A pedestrian is crossing the road from right to left.,12.799663,16.128188,4.26,False,None,0.0
18,18_scenario_1,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,2.629841,7.34,False,None,0.0
18,18_scenario_2,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,4.106413,6.178711,3.18,False,None,0.0
18,18_scenario_3,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,23.084397,6.94,False,None,0.0
18,18_scenario_4,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,10.606479,8.679559,6.000000000000001,False,None,0.0
18,18_scenario_5,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,1.746155,28.105738,7.779999999999999,False,None,0.0
18,18_scenario_6,A pedestrian is crossing the road from left to right.,4.623444,7.799176,8.76,False,None,0.0
18,18_scenario_7,A black SUV is driving from the opposite direction (far) and switching lane.,4.961096,3.005085,8.2,False,None,0.0
18,18_scenario_8,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,10.017369,19.282279,1.16,False,None,0.0
18,18_scenario_9,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,0.530049,5.839581,7.56,False,None,0.0
18,18_scenario_10,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,21.751608,13.684532,8.620000000000001,False,None,0.0
18,18_scenario_11,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,15.646092,24.038162,6.9,False,None,0.0
18,18_scenario_12,A pink SchoolBus is crossing the road (near) and switching lane.,4.511098,13.404523,7.3,False,None,0.0
18,18_scenario_13,A pedestrian is crossing the road from right to left.,100000.0,19.65007,6.42,False,None,0.0
18,18_scenario_14,A pedestrian is crossing the road from left to right.,15.091041,14.596108,4.859999999999999,False,None,0.0
18,18_scenario_15,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,24.023007,11.250325,1.4,False,None,0.0
18,18_scenario_16,A pedestrian is crossing the road from left to right.,100000.0,7.034131,4.74,False,None,0.0
18,18_scenario_17,A pink SUV is crossing the road (far) and switching lane.,100000.0,4.89263,6.98,False,None,0.0
19,19_scenario_0,A red SchoolBus is driving from the opposite direction (near) and maintaining lane.,100000.0,8.400508,3.24,False,None,0.0
19,19_scenario_1,A yellow Sedan is driving from the opposite direction (near) and switching lane.,2.831435,11.194605,0.6399999999999999,False,None,0.0
19,19_scenario_2,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,0.87233,18.095719,8.78,False,None,0.0
19,19_scenario_3,A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,7.859948,16.176244,15.04,False,None,0.0
19,19_scenario_4,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,0.949806,12.646095,5.72,False,None,0.0
19,19_scenario_5,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,2.461958,17.37397,0.7200000000000001,False,None,0.0
19,19_scenario_6,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,27.518337,32.896607,2.9000000000000004,False,None,0.0
19,19_scenario_7,A pink Hatchback is driving from the opposite direction (far) and switching lane.,7.282867,43.260665,2.7,False,None,0.0
19,19_scenario_8,A pink SUV is driving from the opposite direction (far) and maintaining lane.,9.106659,47.487254,6.040000000000001,False,None,0.0
19,19_scenario_9,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,9.834147,40.864915,8.14,False,None,0.0
19,19_scenario_10,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,7.37187,3.836764,4.0200000000000005,False,None,0.0
19,19_scenario_11,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,2.263893,22.976604,2.06,False,None,0.0
19,19_scenario_12,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,4.875947,49.814975,6.08,False,None,0.0
19,19_scenario_13,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,1.831191,20.004608,5.04,False,None,0.0
