Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,100000,50.876033,3.38,False,None,0
0,0_scenario_1,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000,59.896485,12.86,False,None,0
0,0_scenario_2,A yellow Sedan is crossing the road (far) and maintaining lane.,100000,26.52186,9.5,False,None,0
0,0_scenario_3,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,100000,10.398283,1.82,False,None,0
0,0_scenario_4,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,2.925145,10.263155,5.64,False,None,0
0,0_scenario_5,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,100000,10.271136,6.4,False,None,0
0,0_scenario_6,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,100000,10.185127,7.84,False,None,0
0,0_scenario_7,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,100000,12.430913,11.200000000000001,False,None,0
0,0_scenario_8,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,100000,6.381042,1.3,False,None,0
0,0_scenario_9,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,9.292902,6.245449,6.140000000000001,False,None,0
0,0_scenario_10,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,19.436688,3.909051,11.42,False,None,0
0,0_scenario_11,A black SUV is driving from the opposite direction (far) and switching lane.,24.144755,4.505425,4.5,False,None,0
0,0_scenario_12,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,2.072888,3.195969,5.62,False,None,0
0,0_scenario_13,A skyblue SUV is crossing the road (far) and maintaining lane.,100000,3.95215,3.64,False,None,0
0,0_scenario_14,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,100000,12.922936,4.92,False,None,0
0,0_scenario_15,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,100000,15.392364,2.06,False,None,0
0,0_scenario_16,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,2.547249,15.09294,2.48,False,None,0
0,0_scenario_17,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,100000,30.509161,5.96,False,None,0
1,1_scenario_0,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,100000,10.980735,3.7800000000000002,False,None,0
1,1_scenario_1,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000,12.261291,3.02,False,None,0
1,1_scenario_2,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,100000,11.400508,5.76,False,None,0
1,1_scenario_3,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000,11.120335,0.2999999999999998,False,None,0
1,1_scenario_4,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000,11.157854,0.7000000000000001,False,None,0
1,1_scenario_5,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,0.998031,4.803025,9.84,True,npc_vehicle,1.1989984457307854
2,2_scenario_0,A red Hatchback is driving from the opposite direction (near) and switching lane.,1.762525,25.217527,3.42,False,None,0
2,2_scenario_1,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,100000,45.719315,2.9400000000000004,False,None,0
2,2_scenario_2,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,100000,52.587061,5.58,False,None,0
2,2_scenario_3,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000,55.245084,0.64,False,None,0
2,2_scenario_4,A yellow Sedan is driving from the opposite direction (near) and switching lane.,8.02213,16.131259,1.7999999999999998,False,None,0
2,2_scenario_5,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,100000,12.720402,5.52,False,None,0
2,2_scenario_6,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000,14.717463,13.14,False,None,0
2,2_scenario_7,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,100000,23.573061,5.260000000000001,False,None,0
2,2_scenario_8,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000,10.128393,4.32,False,None,0
2,2_scenario_9,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,35.320543,7.001085,6.38,False,None,0
2,2_scenario_10,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,1.846717,9.195695,6.76,False,None,0
2,2_scenario_11,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,100000,11.612609,2.7,False,None,0
2,2_scenario_12,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,7.105372,11.546841,2.56,False,None,0
2,2_scenario_13,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,100000,11.529828,0.76,False,None,0
2,2_scenario_14,A black SUV is driving from the opposite direction (far) and switching lane.,11.807172,9.169536,5.94,False,None,0
2,2_scenario_15,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000,9.169973,7.0600000000000005,False,None,0
3,3_scenario_0,A yellow SUV is driving from the opposite direction (near) and switching lane.,1.750268,25.19194,2.46,False,None,0
3,3_scenario_1,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,100000,45.857409,3.1399999999999997,False,None,0
3,3_scenario_2,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000,26.076855,7.12,False,None,0
3,3_scenario_3,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000,55.848809,0.5800000000000001,False,None,0
3,3_scenario_4,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,100000,4.742676,10.459999999999999,False,None,0
3,3_scenario_5,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,100000,14.333589,6.34,False,None,0
3,3_scenario_6,A white BoxTruck is driving from the opposite direction (far) and switching lane.,2.988796,25.176996,9.48,False,None,0
3,3_scenario_7,A white SchoolBus is crossing the road (far) and switching lane.,100000,26.314318,7.84,False,None,0
3,3_scenario_8,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,3.963282,14.316304,4.640000000000001,False,None,0
3,3_scenario_9,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,6.763821,14.850333,8.719999999999999,False,None,0
3,3_scenario_10,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,3.444628,8.380066,8.02,False,None,0
3,3_scenario_11,A black SchoolBus is crossing the road (far) and maintaining lane.,100000,3.803693,2.6799999999999997,False,None,0
3,3_scenario_12,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,100000,6.097178,3.7800000000000002,False,None,0
3,3_scenario_13,A white SchoolBus is driving from the opposite direction (far) and switching lane.,100000,28.160608,1.04,False,None,0
3,3_scenario_14,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,100000,41.761408,0.8400000000000001,False,None,0
4,4_scenario_0,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,100000,30.525029,3.7800000000000002,False,None,0
4,4_scenario_1,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000,11.385927,3.66,False,None,0
4,4_scenario_2,A black Jeep is driving ahead (near) of the ego vehicle and switching lane.,3.647607,4.505542,9.66,False,None,0
4,4_scenario_3,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,100000,4.205699,5.640000000000001,False,None,0
4,4_scenario_4,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,100000,23.487864,3.94,False,None,0
4,4_scenario_5,A black SchoolBus is crossing the road (near) and maintaining lane.,100000,9.653578,5.62,False,None,0
4,4_scenario_6,A pink SUV is crossing the road (far) and switching lane.,100000,40.275971,4.76,False,None,0
4,4_scenario_7,A yellow SUV is overtaking (far) the ego vehicle and switching lane.,100000,9.543999,10.98,False,None,0
4,4_scenario_8,A yellow Sedan is crossing the road (far) and maintaining lane.,14.961491,10.368184,8.0,False,None,0
4,4_scenario_9,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,15.871287,7.218753,7.42,False,None,0
4,4_scenario_10,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,12.799513,5.922981,8.26,False,None,0
4,4_scenario_11,A pink SUV is crossing the road (far) and switching lane.,13.985269,3.05123,6.12,False,None,0
4,4_scenario_12,A skyblue SUV is crossing the road (far) and maintaining lane.,100000,6.992665,5.82,False,None,0
4,4_scenario_13,A pink BoxTruck is crossing the road (near) and switching lane.,21.047209,4.453599,7.3,False,None,0
4,4_scenario_14,A red Sedan is overtaking (near) the ego vehicle and maintaining lane.,100000,4.342498,4.02,False,None,0
4,4_scenario_15,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,25.840315,27.182158,3.48,False,None,0
4,4_scenario_16,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,100000,9.376282,1.08,False,None,0
4,4_scenario_17,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,100000,8.91376,4.92,False,None,0
4,4_scenario_18,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000,8.751821,7.02,False,None,0
5,5_scenario_0,A red Jeep is overtaking (near) the ego vehicle and switching lane.,100000,7.83448,5.94,False,None,0
5,5_scenario_1,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,100000,10.086991,0.8999999999999999,False,None,0
5,5_scenario_2,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000,8.61649,0.4600000000000002,False,None,0
5,5_scenario_3,A red SchoolBus is driving from the opposite direction (near) and maintaining lane.,100000,8.530626,1.6799999999999997,False,None,0
5,5_scenario_4,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,2.340351,8.591955,8.08,False,None,0
5,5_scenario_5,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,38.341229,8.551985,11.459999999999999,False,None,0
5,5_scenario_6,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,100000,10.130248,10.16,False,None,0
5,5_scenario_7,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,100000,8.227241,11.2,False,None,0
5,5_scenario_8,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,2.819075,5.28464,4.38,False,None,0
5,5_scenario_9,A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,100000,3.378415,7.239999999999999,False,None,0
5,5_scenario_10,A skyblue Hatchback is driving from the opposite direction (far) and maintaining lane.,100000,19.656884,2.64,False,None,0
5,5_scenario_11,A skyblue SUV is crossing the road (far) and maintaining lane.,100000,34.862268,2.96,False,None,0
5,5_scenario_12,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000,17.38757,2.2800000000000002,False,None,0
5,5_scenario_13,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000,9.373859,6.66,False,None,0
5,5_scenario_14,A white SchoolBus is crossing the road (far) and switching lane.,100000,9.118354,6.9399999999999995,False,None,0
6,6_scenario_0,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,1.736195,27.318852,3.5199999999999996,False,None,0
6,6_scenario_1,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,36.50744,10.280766,1.14,False,None,0
6,6_scenario_2,A pink SchoolBus is crossing the road (near) and switching lane.,100000,5.134338,7.8,False,None,0
6,6_scenario_3,A pink BoxTruck is crossing the road (near) and switching lane.,100000,3.823087,7.4,False,None,0
6,6_scenario_4,A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,100000,11.966625,3.8600000000000003,False,None,0
6,6_scenario_5,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000,12.600985,6.38,False,None,0
6,6_scenario_6,A black SchoolBus is crossing the road (near) and maintaining lane.,0.408431,7.072807,12.3,False,None,0
6,6_scenario_7,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,11.070818,13.079654,4.12,False,None,0
6,6_scenario_8,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,100000,16.413865,3.06,False,None,0
6,6_scenario_9,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,3.90619,9.885168,6.64,False,None,0
6,6_scenario_10,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,14.627167,8.558373,9.72,False,None,0
6,6_scenario_11,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,100000,6.563104,5.4,False,None,0
6,6_scenario_12,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,100000,3.654754,5.4,True,npc_vehicle,0.007915091806805058
7,7_scenario_0,A pink SchoolBus is crossing the road (near) and switching lane.,100000,10.292351,5.5600000000000005,False,None,0
7,7_scenario_1,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,1.589659,12.44038,4.140000000000001,False,None,0
7,7_scenario_2,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000,41.406134,1.6799999999999997,False,None,0
7,7_scenario_3,A pink Sedan is driving from the opposite direction (far) and maintaining lane.,100000,42.180007,0.45999999999999996,False,None,0
7,7_scenario_4,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,100000,5.490721,3.8599999999999994,False,None,0
7,7_scenario_5,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,27.983147,6.668154,11.16,False,None,0
7,7_scenario_6,A pink Sedan is driving from the opposite direction (far) and maintaining lane.,30.0328,8.858237,11.94,False,None,0
7,7_scenario_7,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000,15.129138,4.46,False,None,0
7,7_scenario_8,A black SUV is crossing the road (near) and switching lane.,100000,9.547289,4.98,False,None,0
7,7_scenario_9,A red SUV is crossing the road (near) and maintaining lane.,100000,6.35834,10.940000000000001,False,None,0
7,7_scenario_10,A yellow Sedan is crossing the road (far) and switching lane.,32.891305,16.727295,2.7,False,None,0
7,7_scenario_11,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,36.097078,11.817273,2.7,False,None,0
7,7_scenario_12,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,52.140122,20.423011,1.78,False,None,0
7,7_scenario_13,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000,5.792608,2.8400000000000003,False,None,0
7,7_scenario_14,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000,5.243118,5.98,False,None,0
7,7_scenario_15,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,100000,20.13208,6.66,False,None,0
8,8_scenario_0,A yellow Sedan is crossing the road (far) and maintaining lane.,1.031754,11.087908,5.180000000000001,False,None,0
8,8_scenario_1,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,0.587182,4.544233,10.100000000000001,False,None,0
8,8_scenario_2,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,8.210584,23.236617,1.7799999999999998,False,None,0
8,8_scenario_3,A pink SchoolBus is crossing the road (near) and switching lane.,8.112436,9.761462,8.219999999999999,False,None,0
8,8_scenario_4,A pink Hatchback is crossing the road (far) and maintaining lane.,9.869271,23.350994,7.82,False,None,0
8,8_scenario_5,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,130.207046,28.96632,0.32000000000000006,False,None,0
8,8_scenario_6,A pink Jeep is crossing the road (near) and switching lane.,1.382454,23.401147,12.38,False,None,0
8,8_scenario_7,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000,13.160847,9.459999999999999,False,None,0
8,8_scenario_8,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,100000,8.030118,5.9,False,None,0
8,8_scenario_9,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,25.391762,15.750398,3.48,False,None,0
8,8_scenario_10,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,100000,6.156231,7.959999999999999,False,None,0
8,8_scenario_11,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,100000,3.123729,11.780000000000001,False,None,0
8,8_scenario_12,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,1.59227,25.343684,3.6599999999999997,False,None,0
8,8_scenario_13,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000,17.299382,3.52,False,None,0
8,8_scenario_14,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000,10.772172,2.62,False,None,0
8,8_scenario_15,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000,9.219076,5.7,False,None,0
9,9_scenario_0,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,100000,11.027119,5.039999999999999,False,None,0
9,9_scenario_1,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,100000,12.628251,2.6000000000000005,False,None,0
9,9_scenario_2,A white BoxTruck is overtaking (far) the ego vehicle and switching lane.,100000,11.090374,0.6599999999999999,False,None,0
9,9_scenario_3,A red Hatchback is crossing the road (near) and switching lane.,100000,9.315337,9.66,False,None,0
9,9_scenario_4,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,5.361276,9.113172,2.96,False,None,0
9,9_scenario_5,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,6.829117,11.112241,6.040000000000001,False,None,0
9,9_scenario_6,A pink Hatchback is crossing the road (far) and maintaining lane.,2.854843,6.907116,12.78,False,None,0
9,9_scenario_7,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000,5.826026,4.42,False,None,0
9,9_scenario_8,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,100000,4.156681,6.92,False,None,0
9,9_scenario_9,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,100000,15.238793,5.8,False,None,0
9,9_scenario_10,A yellow SUV is driving from the opposite direction (near) and switching lane.,1.619564,11.026706,5.879999999999999,False,None,0
9,9_scenario_11,A red Hatchback is crossing the road (near) and switching lane.,8.167805,10.20085,5.44,False,None,0
9,9_scenario_12,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,100000,9.842395,5.0600000000000005,False,None,0
9,9_scenario_13,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,100000,9.747619,5.1,False,None,0
9,9_scenario_14,A yellow Jeep is driving from the opposite direction (far) and switching lane.,100000,9.73882,5.64,False,None,0
9,9_scenario_15,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,100000,9.73882,0.44,False,None,0
9,9_scenario_16,A white BoxTruck is driving from the opposite direction (far) and switching lane.,100000,9.73882,0.42,False,None,0
9,9_scenario_17,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,100000,8.030413,6.38,False,None,0
9,9_scenario_18,A red Hatchback is driving from the opposite direction (near) and switching lane.,100000,8.03103,6.9,False,None,0
9,9_scenario_19,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000,8.827648,5.5,False,None,0
9,9_scenario_20,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,100000,8.827788,0.0,False,None,0
9,9_scenario_21,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000,8.827788,0.10000000000000003,False,None,0
9,9_scenario_22,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,100000,8.827788,0.14000000000000007,False,None,0
9,9_scenario_23,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000,8.827788,0.09999999999999998,False,None,0
9,9_scenario_24,A white SchoolBus is driving from the opposite direction (far) and switching lane.,100000,8.827788,0.09999999999999998,False,None,0
10,10_scenario_0,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,100000,50.756481,3.7600000000000002,False,None,0
10,10_scenario_1,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,6.767714,12.99961,2.7199999999999998,False,None,0
10,10_scenario_2,A yellow Hatchback is crossing the road (near) and maintaining lane.,100000,14.431717,0.47999999999999987,False,None,0
10,10_scenario_3,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,8.600604,9.844225,0.86,False,None,0
10,10_scenario_4,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,100000,4.522686,10.0,True,npc_vehicle,0.9795571216565104
11,11_scenario_0,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000,50.972063,3.1599999999999997,False,None,0
11,11_scenario_1,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,100000,59.629042,3.94,False,None,0
11,11_scenario_2,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000,39.822075,5.16,False,None,0
11,11_scenario_3,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000,41.264998,0.56,False,None,0
11,11_scenario_4,A yellow Hatchback is crossing the road (near) and maintaining lane.,100000,6.528892,10.52,False,None,0
11,11_scenario_5,A yellow SUV is overtaking (far) the ego vehicle and switching lane.,100000,7.833107,10.18,False,None,0
11,11_scenario_6,A skyblue Hatchback is driving from the opposite direction (far) and maintaining lane.,100000,9.455462,10.74,False,None,0
11,11_scenario_7,A pink Hatchback is driving from the opposite direction (far) and switching lane.,100000,15.946888,3.4400000000000004,False,None,0
11,11_scenario_8,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000,39.418386,9.280000000000001,False,None,0
11,11_scenario_9,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,5.258047,7.503946,6.1000000000000005,False,None,0
11,11_scenario_10,A pink Hatchback is crossing the road (far) and maintaining lane.,100000,13.564896,5.28,False,None,0
11,11_scenario_11,A pedestrian is crossing the road from right to left.,33.654694,23.162512,1.66,False,None,0
11,11_scenario_12,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,100000,17.030872,1.72,False,None,0
11,11_scenario_13,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,100000,13.313453,2.34,False,None,0
11,11_scenario_14,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000,8.487831,4.84,False,None,0
12,12_scenario_0,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000,50.307905,2.72,False,None,0
12,12_scenario_1,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,100000,17.133639,3.58,False,None,0
12,12_scenario_2,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000,15.412841,0.92,False,None,0
12,12_scenario_3,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000,13.698359,2.8200000000000003,False,None,0
