Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A red SUV is crossing the road (near) and maintaining lane.,1.1227,10.027359,13.04,False,None,0
0,0_scenario_1,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,8.570947,19.126966,3.74,False,None,0
0,0_scenario_2,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,6.222574,11.411973,2.3000000000000003,False,None,0
0,0_scenario_3,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,7.385491,7.662864,3.66,False,None,0
0,0_scenario_4,A pink SchoolBus is crossing the road (near) and switching lane.,1.292951,7.995697,11.04,False,None,0
0,0_scenario_5,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,6.33544,21.803041,2.24,False,None,0
0,0_scenario_6,A yellow Sedan is driving from the opposite direction (near) and switching lane.,3.9945,18.463959,5.779999999999999,False,None,0
0,0_scenario_7,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,3.556834,24.378104,4.78,False,None,0
0,0_scenario_8,A pink Hatchback is driving from the opposite direction (far) and switching lane.,5.427779,37.545078,5.94,False,None,0
0,0_scenario_9,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,12.160451,22.767007,6.38,False,None,0
0,0_scenario_10,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,12.953355,41.088453,6.140000000000001,False,None,0
0,0_scenario_11,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,10.753861,56.046056,9.42,False,None,0
0,0_scenario_12,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,4.253189,19.585673,6.3,False,None,0
0,0_scenario_13,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,5.383127,29.570864,1.42,False,None,0
0,0_scenario_14,A pedestrian is crossing the road from right to left.,6.007026,13.524772,14.48,False,None,0
0,0_scenario_15,A pink SUV is driving from the opposite direction (far) and maintaining lane.,6.371732,13.108283,3.7399999999999998,False,None,0
0,0_scenario_16,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,7.366995,25.761805,1.08,False,None,0
0,0_scenario_17,A black SchoolBus is crossing the road (near) and maintaining lane.,13.194476,11.878755,13.76,False,None,0
0,0_scenario_18,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,2.45165,15.476103,5.7,False,None,0
0,0_scenario_19,A pink Hatchback is crossing the road (far) and maintaining lane.,2.777748,11.873715,13.32,False,None,0
0,0_scenario_20,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,12.472305,12.414995,9.58,False,None,0
0,0_scenario_21,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,2.747471,4.341653,7.6000000000000005,False,None,0
0,0_scenario_22,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,3.842291,7.097734,10.08,False,None,0
0,0_scenario_23,A red Hatchback is driving from the opposite direction (near) and switching lane.,4.122603,21.713235,8.64,False,None,0
0,0_scenario_24,A white BoxTruck is overtaking (far) the ego vehicle and switching lane.,9.442451,36.297057,2.4000000000000004,False,None,0
0,0_scenario_25,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,4.975526,12.152754,6.58,False,None,0
0,0_scenario_26,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,6.373568,11.60983,5.34,False,None,0
