Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A red SUV is crossing the road (near) and maintaining lane.,0.987039,10.335175,4.72,False,None,0.0
0,0_scenario_1,A pink SUV is crossing the road (far) and switching lane.,1.019445,12.270848,1.6800000000000002,False,None,0.0
0,0_scenario_2,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.742193,5.9765,8.06,False,None,0.0
0,0_scenario_3,A skyblue Hatchback is driving from the opposite direction (far) and maintaining lane.,1.509456,5.606199,3.54,False,None,0.0
0,0_scenario_4,A black SchoolBus is crossing the road (near) and maintaining lane.,0.418268,9.372203,5.66,False,None,0.0
0,0_scenario_5,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,1.733743,8.783463,2.28,False,None,0.0
0,0_scenario_6,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.572497,4.141022,10.88,False,None,0.0
0,0_scenario_7,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,1.891799,4.480385,5.18,False,None,0.0
0,0_scenario_8,A pedestrian is crossing the road from left to right.,2.388902,12.21929,3.54,False,None,0.0
0,0_scenario_9,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,1.45157,6.900017,2.8,False,None,0.0
0,0_scenario_10,A pink SchoolBus is crossing the road (near) and switching lane.,1.758589,4.626039,0.0,False,None,0.0
1,1_scenario_0,A red SUV is crossing the road (near) and maintaining lane.,0.996586,9.985396,8.86,False,None,0.0
1,1_scenario_1,A red Hatchback is crossing the road (far) and switching lane.,0.439222,9.242757,1.98,False,None,0.0
1,1_scenario_2,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,9.209816,1.44,False,None,0.0
1,1_scenario_3,A red Hatchback is crossing the road (near) and switching lane.,100000.0,14.590767,3.74,False,None,0.0
1,1_scenario_4,A red Sedan is overtaking (near) the ego vehicle and maintaining lane.,1.240144,5.383804,4.7,False,None,0.0
1,1_scenario_5,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,100000.0,5.151347,0.0,False,None,0.0
2,2_scenario_0,A yellow Sedan is crossing the road (far) and maintaining lane.,1.046051,11.991224,2.2,False,None,0.0
2,2_scenario_1_npc_vehicle,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,0.0,3.395182,8.44,True,npc_vehicle,3.945812806570272
3,3_scenario_0,A red Hatchback is crossing the road (near) and switching lane.,0.448281,5.242306,4.58,False,None,0.0
3,3_scenario_1,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,0.392752,11.261908,2.64,False,None,0.0
3,3_scenario_2,A pink SchoolBus is crossing the road (near) and switching lane.,1.746901,10.467058,8.76,False,None,0.0
3,3_scenario_3,A black SUV is crossing the road (near) and switching lane.,1.472157,10.928218,8.5,False,None,0.0
3,3_scenario_4,A pink SchoolBus is crossing the road (near) and switching lane.,1.391591,11.43024,11.48,False,None,0.0
3,3_scenario_5,A yellow Hatchback is crossing the road (near) and maintaining lane.,1.275806,10.243259,7.28,False,None,0.0
3,3_scenario_6,A red Hatchback is crossing the road (near) and switching lane.,1.335178,11.523407,9.36,False,None,0.0
3,3_scenario_7,A black SUV is crossing the road (near) and switching lane.,1.461313,11.807196,7.359999999999999,False,None,0.0
3,3_scenario_8,A white BoxTruck is driving from the opposite direction (far) and switching lane.,2.577364,5.652005,2.58,False,None,0.0
3,3_scenario_9,A pink Hatchback is driving ahead (near) of the ego vehicle and switching lane.,0.566777,4.463177,8.3,False,None,0.0
3,3_scenario_10,A pink Hatchback is driving ahead (near) of the ego vehicle and switching lane.,2.145564,5.368008,5.52,False,None,0.0
3,3_scenario_11,A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,0.471354,2.252414,4.2,False,None,0.0
3,3_scenario_12,A red Jeep is overtaking (near) the ego vehicle and switching lane.,0.934372,3.714558,5.8,False,None,0.0
3,3_scenario_13,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,0.75895,14.447563,6.52,False,None,0.0
3,3_scenario_14,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,19.563023,9.324324,3.7,False,None,0.0
3,3_scenario_15,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,9.525125,3.066862,6.76,False,None,0.0
3,3_scenario_16,A pedestrian is crossing the road from left to right.,9.338362,5.635137,0.78,False,None,0.0
4,4_scenario_0,A red Hatchback is crossing the road (near) and switching lane.,100000.0,9.489241,7.24,False,None,0.0
4,4_scenario_1,A red Hatchback is crossing the road (far) and switching lane.,0.579017,11.221031,2.3600000000000003,False,None,0.0
4,4_scenario_2,A pink Hatchback is driving from the opposite direction (far) and switching lane.,1.317113,12.933834,3.58,False,None,0.0
4,4_scenario_3,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.398011,5.468517,7.7,False,None,0.0
4,4_scenario_4,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,3.800792,4.834054,4.04,False,None,0.0
4,4_scenario_5,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,2.169451,12.578051,3.6,False,None,0.0
4,4_scenario_6,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.488707,6.882591,10.0,False,None,0.0
4,4_scenario_7_npc_vehicle,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,0.0,4.892012,4.92,True,npc_vehicle,6.159520562439023
5,5_scenario_0,A red SUV is crossing the road (near) and maintaining lane.,0.810325,10.480306,5.26,False,None,0.0
5,5_scenario_1,A red Hatchback is crossing the road (far) and switching lane.,0.446219,10.066171,1.1800000000000002,False,None,0.0
5,5_scenario_2,A black SchoolBus is crossing the road (near) and maintaining lane.,0.474713,7.520564,4.5,False,None,0.0
5,5_scenario_3,A pink SchoolBus is driving from the opposite direction (far) and maintaining lane.,100000.0,3.214919,8.42,False,None,0.0
5,5_scenario_4_npc_vehicle,A yellow SUV is overtaking (far) the ego vehicle and switching lane.,0.0,4.552626,5.26,True,npc_vehicle,6.567869793973776
6,6_scenario_0,A red SUV is crossing the road (near) and maintaining lane.,1.097578,9.955634,8.64,False,None,0.0
6,6_scenario_1_npc_vehicle,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,0.0,3.887245,5.46,True,npc_vehicle,0.018856108257224
7,7_scenario_0,A red Hatchback is crossing the road (near) and switching lane.,100000.0,9.796911,7.76,False,None,0.0
7,7_scenario_1,A yellow Sedan is crossing the road (far) and switching lane.,0.409555,11.706148,9.02,False,None,0.0
7,7_scenario_2_npc_vehicle,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,0.0,0.922126,12.78,True,npc_vehicle,4.619238638346996
8,8_scenario_0,A black SUV is crossing the road (near) and switching lane.,0.492086,5.554053,5.82,False,None,0.0
8,8_scenario_1,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,0.470778,10.488232,4.38,False,None,0.0
8,8_scenario_2,A red Jeep is overtaking (near) the ego vehicle and switching lane.,0.577842,6.947703,5.859999999999999,False,None,0.0
8,8_scenario_3_npc_vehicle,A black Jeep is driving ahead (near) of the ego vehicle and switching lane.,0.0,4.326937,12.62,True,npc_vehicle,3.138460500679847
9,9_scenario_0,A pink BoxTruck is crossing the road (near) and switching lane.,0.440611,5.34521,10.62,False,None,0.0
9,9_scenario_1_npc_vehicle,A white SchoolBus is crossing the road (far) and switching lane.,0.0,7.91167,10.78,True,npc_vehicle,6.4456254987421575
10,10_scenario_0_npc_vehicle,A pink BoxTruck is crossing the road (near) and switching lane.,0.0,5.610134,9.96,True,npc_vehicle,2.1462930531375144
11,11_scenario_0_npc_vehicle,A pink BoxTruck is crossing the road (near) and switching lane.,0.0,5.092507,10.48,True,npc_vehicle,1.694715431855914
12,12_scenario_0,A pink Jeep is crossing the road (near) and switching lane.,0.406487,4.986826,4.84,False,None,0.0
12,12_scenario_1,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,0.353778,10.369197,5.72,False,None,0.0
12,12_scenario_2,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,1.678979,5.809079,9.86,False,None,0.0
12,12_scenario_3_npc_vehicle,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,0.0,7.652708,6.880000000000001,True,npc_vehicle,4.597352288883137
13,13_scenario_0,A red Hatchback is crossing the road (near) and switching lane.,100000.0,8.310714,5.120000000000001,False,None,0.0
13,13_scenario_1,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,0.762856,7.46695,8.64,False,None,0.0
13,13_scenario_2,A red Hatchback is crossing the road (near) and switching lane.,0.613798,6.563027,7.92,False,None,0.0
13,13_scenario_3,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.678575,6.704757,11.420000000000002,False,None,0.0
13,13_scenario_4,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,2.060333,8.442873,4.16,False,None,0.0
13,13_scenario_5,A black SchoolBus is crossing the road (near) and maintaining lane.,0.445798,9.288241,9.96,False,None,0.0
13,13_scenario_6,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,0.616623,8.446076,11.760000000000002,False,None,0.0
13,13_scenario_7,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,3.039691,9.703312,8.1,False,None,0.0
13,13_scenario_8_npc_vehicle,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,0.0,4.783936,3.76,True,npc_vehicle,3.2680449581833177
14,14_scenario_0,A yellow Hatchback is crossing the road (near) and maintaining lane.,1.295601,11.257198,2.8600000000000003,False,None,0.0
14,14_scenario_1,A red Hatchback is crossing the road (far) and switching lane.,0.59546,8.905328,2.88,False,None,0.0
14,14_scenario_2,A red Hatchback is driving from the opposite direction (near) and switching lane.,1.629613,10.932592,6.64,False,None,0.0
14,14_scenario_3,A black SchoolBus is crossing the road (near) and maintaining lane.,0.400189,10.02841,5.539999999999999,False,None,0.0
14,14_scenario_4,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,2.094866,8.90142,9.48,False,None,0.0
14,14_scenario_5,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,3.194204,9.657407,12.32,False,None,0.0
14,14_scenario_6,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.521681,6.355668,14.04,False,None,0.0
14,14_scenario_7,A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,0.692207,5.378977,2.18,False,None,0.0
14,14_scenario_8,A red Hatchback is crossing the road (near) and switching lane.,1.267249,9.549559,8.14,False,None,0.0
14,14_scenario_9,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,1.444669,7.183879,6.62,False,None,0.0
14,14_scenario_10,A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,4.754886,5.694017,7.04,False,None,0.0
14,14_scenario_11,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,100000.0,3.268,4.36,False,None,0.0
14,14_scenario_12,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,0.086019,0.435517,2.08,False,None,0.0
14,14_scenario_13,A red SchoolBus is driving from the opposite direction (near) and maintaining lane.,4.636217,1.144985,1.38,False,None,0.0
14,14_scenario_14,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,4.333801,4.164908,2.62,False,None,0.0
15,15_scenario_0,A red Hatchback is crossing the road (near) and switching lane.,0.658594,6.197096,11.08,False,None,0.0
15,15_scenario_1,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,0.459962,5.642313,2.66,False,None,0.0
15,15_scenario_2,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,1.47367,19.029985,8.62,False,None,0.0
15,15_scenario_3,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,1.478256,16.889801,12.9,False,None,0.0
15,15_scenario_4,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,2.114043,8.22497,15.2,False,None,0.0
15,15_scenario_5_npc_vehicle,A black SUV is driving from the opposite direction (far) and switching lane.,0.0,7.665172,12.44,True,npc_vehicle,2.690494117802031
