Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,100000.0,29.713376,1.4800000000000004,False,None,0.0
0,0_scenario_1,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,100000.0,4.227415,4.72,False,None,0.0
0,0_scenario_2,A yellow Sedan is crossing the road (far) and switching lane.,1.492599,5.248568,8.72,False,None,0.0
0,0_scenario_3,A pink Hatchback is crossing the road (far) and maintaining lane.,3.655391,7.601188,6.46,False,None,0.0
0,0_scenario_4,A pink Hatchback is crossing the road (far) and maintaining lane.,4.623696,9.80898,8.14,False,None,0.0
0,0_scenario_5,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,2.100917,8.917023,6.22,False,None,0.0
0,0_scenario_6_npc_vehicle,A pink Sedan is driving from the opposite direction (far) and switching lane.,0.0,3.311497,15.3,True,npc_vehicle,3.6320679491315753
1,1_scenario_0,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,100000.0,3.838728,3.56,False,None,0.0
1,1_scenario_1,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,3.921889,5.927987,4.739999999999999,False,None,0.0
1,1_scenario_2,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,4.020594,7.14147,5.92,False,None,0.0
1,1_scenario_3,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,3.094613,15.064089,12.0,False,None,0.0
1,1_scenario_4,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,11.228877,30.166537,15.6,False,None,0.0
1,1_scenario_5,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,18.645801,33.936802,1.92,False,None,0.0
1,1_scenario_6,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,9.508442,19.005291,16.84,False,None,0.0
1,1_scenario_7,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,8.270627,8.5716,12.94,False,None,0.0
1,1_scenario_8,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,53.196005,7.855673,1.48,False,None,0.0
1,1_scenario_9,A yellow Sedan is crossing the road (far) and switching lane.,26.143456,7.942535,0.52,False,None,0.0
1,1_scenario_10,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,8.98732,8.426087,3.4400000000000004,False,None,0.0
1,1_scenario_11,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,40.096443,7.637372,0.4399999999999999,False,None,0.0
1,1_scenario_12,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,0.837953,4.631673,5.739999999999999,False,None,0.0
1,1_scenario_13,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,1.800209,12.355226,4.12,False,None,0.0
1,1_scenario_14,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,0.397151,4.199725,3.2,False,None,0.0
1,1_scenario_15,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,8.661165,15.854429,4.78,False,None,0.0
2,2_scenario_0,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,43.53042,2.96,False,None,0.0
2,2_scenario_1,A black SUV is crossing the road (near) and switching lane.,5.954329,11.981324,3.82,False,None,0.0
2,2_scenario_2,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,2.677493,11.874881,3.34,False,None,0.0
2,2_scenario_3,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,3.336157,15.632899,4.46,False,None,0.0
2,2_scenario_4,A pink Hatchback is crossing the road (far) and maintaining lane.,5.641292,24.671001,6.86,False,None,0.0
2,2_scenario_5,A black Jeep is driving ahead (near) of the ego vehicle and switching lane.,2.253283,7.976256,7.580000000000001,False,None,0.0
2,2_scenario_6,A red Hatchback is crossing the road (far) and switching lane.,2.46226,4.346223,9.08,False,None,0.0
2,2_scenario_7,A skyblue SUV is crossing the road (far) and maintaining lane.,3.96898,6.951371,6.36,False,None,0.0
2,2_scenario_8,A white Jeep is crossing the road (far) and maintaining lane.,1.894188,4.050116,10.54,False,None,0.0
2,2_scenario_9,A red Hatchback is crossing the road (near) and switching lane.,9.175361,6.158579,12.02,False,None,0.0
2,2_scenario_10,A red SchoolBus is driving from the opposite direction (near) and maintaining lane.,2.653041,9.524795,0.6000000000000001,False,None,0.0
2,2_scenario_11,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,4.492846,8.376215,0.5599999999999999,False,None,0.0
2,2_scenario_12,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,3.91924,4.819071,3.6000000000000005,False,None,0.0
2,2_scenario_13,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,11.417983,3.729032,0.6599999999999999,False,None,0.0
2,2_scenario_14,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,5.395693,4.476787,3.8,False,None,0.0
2,2_scenario_15,A white Jeep is crossing the road (far) and maintaining lane.,0.327325,8.611048,4.38,False,None,0.0
2,2_scenario_16,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,1.105532,5.134346,0.74,False,None,0.0
2,2_scenario_17,A red Jeep is overtaking (near) the ego vehicle and switching lane.,5.751312,8.847703,6.96,False,None,0.0
3,3_scenario_0,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,45.575991,5.026839,2.44,False,None,0.0
3,3_scenario_1,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,1.738999,15.382734,3.94,False,None,0.0
3,3_scenario_2,A pedestrian is crossing the road from right to left.,4.049474,21.206685,8.16,False,None,0.0
3,3_scenario_3,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,8.186369,26.40624,6.34,False,None,0.0
3,3_scenario_4,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,95.811038,43.346563,0.5399999999999999,False,None,0.0
3,3_scenario_5,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,2.399848,23.885187,11.04,False,None,0.0
3,3_scenario_6,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,11.023882,14.746547,4.8,False,None,0.0
3,3_scenario_7,A pink SchoolBus is crossing the road (near) and switching lane.,11.706509,18.603834,2.18,False,None,0.0
3,3_scenario_8,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,13.119232,19.44847,0.64,False,None,0.0
3,3_scenario_9,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,100000.0,17.396367,2.38,False,None,0.0
3,3_scenario_10,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,30.784624,15.447242,5.08,False,None,0.0
3,3_scenario_11,A pink Hatchback is driving from the opposite direction (far) and switching lane.,5.698375,6.114453,13.0,False,None,0.0
3,3_scenario_12,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,1.799831,3.855768,5.039999999999999,False,None,0.0
3,3_scenario_13,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,1.249467,5.046362,6.68,False,None,0.0
3,3_scenario_14,A white Hatchback is overtaking (far) the ego vehicle and maintaining lane.,0.995229,4.213236,6.96,False,None,0.0
4,4_scenario_0,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,25.609242,2.06,False,None,0.0
4,4_scenario_1,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,6.20857,23.125496,4.6000000000000005,False,None,0.0
4,4_scenario_2,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,2.705804,25.380835,3.96,False,None,0.0
4,4_scenario_3,A pink SUV is driving from the opposite direction (far) and maintaining lane.,11.609234,36.524127,7.859999999999999,False,None,0.0
4,4_scenario_4,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,13.99318,41.348858,0.5800000000000001,False,None,0.0
4,4_scenario_5_npc_vehicle,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,4.97632,8.92,True,npc_vehicle,1.1556887848423647
5,5_scenario_0,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,43.515958,4.18,False,None,0.0
5,5_scenario_1,A pink SUV is driving from the opposite direction (far) and maintaining lane.,4.964878,32.155268,3.48,False,None,0.0
5,5_scenario_2,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,4.576428,21.626618,9.34,False,None,0.0
5,5_scenario_3,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,7.054371,33.467229,4.24,False,None,0.0
5,5_scenario_4,A yellow SchoolBus is driving from the opposite direction (near) and switching lane.,2.204472,15.549442,9.56,False,None,0.0
5,5_scenario_5,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,5.639616,12.213355,6.74,False,None,0.0
5,5_scenario_6,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,10.758689,4.463361,16.14,False,None,0.0
5,5_scenario_7,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,8.952175,11.61586,3.42,False,None,0.0
5,5_scenario_8,A pink Sedan is driving from the opposite direction (far) and maintaining lane.,6.092332,16.178788,0.8400000000000001,False,None,0.0
5,5_scenario_9,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,7.570853,16.95532,6.24,False,None,0.0
5,5_scenario_10,A red SchoolBus is driving from the opposite direction (near) and maintaining lane.,8.483182,9.973748,1.42,False,None,0.0
5,5_scenario_11,A pink Sedan is driving from the opposite direction (far) and maintaining lane.,19.761633,10.363382,1.74,False,None,0.0
5,5_scenario_12,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,4.351381,8.888064,4.92,False,None,0.0
5,5_scenario_13,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,9.742642,8.676015,0.94,False,None,0.0
5,5_scenario_14,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,0.545978,3.372011,5.8,False,None,0.0
6,6_scenario_0,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,100000.0,43.644189,1.7999999999999998,False,None,0.0
6,6_scenario_1,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.766684,5.553428,4.659999999999999,False,None,0.0
6,6_scenario_2,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,0.752867,11.07053,0.9799999999999998,False,None,0.0
6,6_scenario_3,A black SchoolBus is crossing the road (near) and maintaining lane.,1.638704,7.237902,8.46,False,None,0.0
6,6_scenario_4,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,3.25091,8.507229,0.9799999999999998,False,None,0.0
6,6_scenario_5,A pink Sedan is driving from the opposite direction (far) and switching lane.,2.463452,6.303021,0.94,False,None,0.0
6,6_scenario_6,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,2.208491,4.228474,9.82,False,None,0.0
6,6_scenario_7,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,1.637221,4.232969,4.039999999999999,False,None,0.0
6,6_scenario_8,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,2.698376,6.276415,0.76,False,None,0.0
6,6_scenario_9,A red Hatchback is crossing the road (far) and switching lane.,5.679047,3.780627,13.22,False,None,0.0
6,6_scenario_10,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,19.981592,3.770539,7.72,False,None,0.0
